Time_point,Block,Plot,Block_Plot,Herb_TRT,Nutrient_Trt,Disturbance_Trt,Acanthastrea_spp,Acropora_spp,CCA,Fungiid,Montipora_spp,Pavona,Phymastraea,Pocillopora_spp,Porites_spp,Rubble,Turf_Bare_Encrusting_Algae,Unknown_encrusting_coral,Sand,Asparagopsis,Millepora,Foliose_Lobophora,Acanthophora,Caulerpa_spp.,Microdictyon,Cyanobacteria,Halimeda_spp,Pachyseris,Sponge,Hypnea,Jania_spp,Long_turf,Dictyota_spp.,Colpomenia,Padina,Unknown_macroalgae,Gibsmithia,Sargassum,Turbinaria,Tridacna,Leptoseris,Lobophyla,Leptastrea,Psammocora,Valonia_spp.,Galaxaura_spp.,Grateloupia,Amphiroa_spp,Gelidiella_spp.,Chlorodesmis,Soft_coral,Phyllodictyon,Anemone,Spatoglossum,Amansia,Hydroclathrus,Cladophoropsis
9,A,3,A3,2X2,Enriched,Disturbed,0,1.6129032258064515,0,0,12.365591397849462,0.5376344086021506,1.6129032258064515,2.6881720430107525,1.0752688172043012,2.1505376344086025,27.419354838709676,0,6.451612903225806,0,0,22.58064516129032,0,1.0752688172043012,0,0,24.193548387096776,0,0,0,0,0,0,0,0,0,0,0,2.1505376344086025,0.5376344086021506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,A,3,A3,3X3,Enriched,Disturbed,0,1.5544041450777202,0,0,4.66321243523316,3.6269430051813467,1.5544041450777202,1.5544041450777202,1.0362694300518136,4.145077720207254,64.76683937823834,1.0362694300518136,6.217616580310881,0,0,9.32642487046632,0,0.5181347150259068,0,0,5.181347150259067,0,0,0,0,0.5181347150259068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5181347150259068,0,0,0,0,0,0
9,A,3,A3,Open,Enriched,Disturbed,0,2.8708133971291865,4.30622009569378,0,2.3923444976076556,3.827751196172249,0.9569377990430622,1.4354066985645932,0.9569377990430622,6.220095693779904,66.98564593301435,1.4354066985645932,0.9569377990430622,4.30622009569378,0,2.8708133971291865,0,0,0,0,0.4784688995215311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9569377990430622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,A,4,A4,1X1,Ambient,Disturbed,0,3.1413612565445024,1.5706806282722512,0,2.6178010471204187,0,0,2.094240837696335,0,1.5706806282722512,23.56020942408377,0,1.0471204188481675,0,0,10.99476439790576,0,0.5235602094240838,0,2.6178010471204187,32.98429319371728,0,0,0,0,0,0,0,0.5235602094240838,0,0,7.329842931937172,9.947643979057592,0,0,0,0,0,0,0,0,0,0,0,0.5235602094240838,0,0,0,0,0,0
9,A,4,A4,2X2,Ambient,Disturbed,0.91324200913242,0.45662100456621,0.91324200913242,0,4.5662100456621,2.28310502283105,0.91324200913242,3.65296803652968,0.45662100456621,3.1963470319634704,28.767123287671232,0.91324200913242,0.45662100456621,0,0,30.59360730593607,0,0.45662100456621,0,0,13.24200913242009,0,0,0,0,0,0,0,0,0,0,0,7.76255707762557,0,0,0,0.45662100456621,0,0,0,0,0,0,0,0.45662100456621,0,0,0,0,0,0
9,A,4,A4,3X3,Ambient,Disturbed,0.4975124378109453,3.482587064676617,1.9900497512437811,0,10.44776119402985,2.9850746268656714,1.9900497512437811,0.4975124378109453,0.4975124378109453,1.9900497512437811,66.16915422885572,0.4975124378109453,0,0,0,5.472636815920398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4975124378109453,0,0,0,2.9850746268656714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,A,4,A4,Open,Ambient,Disturbed,0,0,0.6172839506172839,0,0.6172839506172839,1.8518518518518516,0,0,0,6.172839506172839,85.80246913580247,0.6172839506172839,3.7037037037037033,2.4691358024691357,0,1.8518518518518516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,1,B1,1X1,Enriched,Disturbed,0,4.522613065326634,0.5025125628140703,0,48.24120603015075,1.0050251256281406,1.0050251256281406,4.522613065326634,0,1.0050251256281406,10.552763819095476,1.0050251256281406,0,0,0,14.572864321608039,0,3.015075376884422,0,0,6.030150753768844,0,0,0,0.5025125628140703,0,0,0,0,0,0,0,2.0100502512562812,0,0,0,1.0050251256281406,0,0.5025125628140703,0,0,0,0,0,0,0,0,0,0,0,0
9,B,1,B1,2X2,Enriched,Disturbed,0.49504950495049505,1.9801980198019802,0,0,11.881188118811881,0.9900990099009901,0.9900990099009901,3.4653465346534658,1.4851485148514851,0.49504950495049505,35.64356435643564,0.49504950495049505,3.9603960396039604,0,0,26.237623762376238,0,3.4653465346534658,0,1.4851485148514851,3.4653465346534658,0,0,0,0,0,0,0,0,0.49504950495049505,0,0,6.435643564356436,0,0,0,0,0,0,0.49504950495049505,0,0,0,0,0,0,0,0,0,0,0
9,B,1,B1,3X3,Enriched,Disturbed,0,2.0618556701030926,0,0,19.072164948453608,3.0927835051546393,2.5773195876288657,3.0927835051546393,1.5463917525773196,3.0927835051546393,51.546391752577314,1.0309278350515463,0,0,0,10.824742268041238,0,0,0,0.5154639175257731,0,0,0,0,0,0.5154639175257731,0,0,0,0,0,0,1.0309278350515463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,1,B1,Open,Enriched,Disturbed,0.5555555555555556,0.5555555555555556,0.5555555555555556,0,3.3333333333333335,2.2222222222222223,2.2222222222222223,2.2222222222222223,1.1111111111111112,2.7777777777777777,81.11111111111111,0.5555555555555556,2.2222222222222223,0,0,0.5555555555555556,0,0,0,0.5555555555555556,1.1111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,2,B2,1X1,Ambient,Disturbed,0.966183574879227,9.178743961352657,0,0,12.077294685990339,4.3478260869565215,0,2.4154589371980677,0.966183574879227,3.864734299516908,32.367149758454104,0.966183574879227,1.4492753623188406,0,0,28.985507246376812,0,0,0,0.966183574879227,1.932367149758454,0,0,0,0,0,0,0,0,0,0.4830917874396135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4830917874396135,0,0,0,0
9,B,2,B2,2X2,Ambient,Disturbed,0,1.3761467889908259,0,0,12.385321100917432,1.3761467889908259,0.45871559633027525,1.834862385321101,0,0.45871559633027525,30.73394495412844,2.7522935779816518,0,0,0,46.788990825688074,0,0.45871559633027525,0,0,1.3761467889908259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,2,B2,3X3,Ambient,Disturbed,0.9259259259259258,0.4629629629629629,0.9259259259259258,0,14.814814814814813,5.092592592592593,0.9259259259259258,4.62962962962963,0.4629629629629629,2.7777777777777777,50.92592592592593,0.9259259259259258,0,0,0,16.203703703703702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9259259259259258,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,2,B2,Open,Ambient,Disturbed,0,0.9389671361502347,1.4084507042253522,0,1.4084507042253522,1.8779342723004695,0,2.3474178403755865,0,1.4084507042253522,86.85446009389672,0.4694835680751174,0.4694835680751174,0,0,1.4084507042253522,0,0,0,0,1.8779342723004695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,3,B3,1X1,Enriched,Intact,0,1.675977653631285,0.5586592178770949,0.5586592178770949,7.262569832402235,2.793296089385475,2.793296089385475,17.877094972067038,0.5586592178770949,0,40.78212290502793,5.027932960893855,0,0,0,14.52513966480447,0,0,0,3.35195530726257,0.5586592178770949,0,0,0,0,1.1173184357541899,0,0,0,0,0,0,0,0,0,0,0,0,0.5586592178770949,0,0,0,0,0,0,0,0,0,0,0,0
9,B,3,B3,2X2,Enriched,Intact,0.6024096385542169,1.2048192771084338,2.4096385542168677,0,11.44578313253012,1.8072289156626504,0.6024096385542169,14.457831325301203,0.6024096385542169,0.6024096385542169,34.33734939759036,1.2048192771084338,0,0,0,27.10843373493976,0,0,0,1.2048192771084338,1.2048192771084338,0,0,0,0,1.2048192771084338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,3,B3,3X3,Enriched,Intact,1.2738853503184715,3.1847133757961785,0,1.2738853503184715,7.643312101910828,5.095541401273886,3.821656050955414,28.02547770700637,1.2738853503184715,3.821656050955414,22.929936305732486,0.6369426751592357,0,0,0,19.745222929936308,0,0,0,0,1.2738853503184715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,3,B3,Open,Enriched,Intact,0,1.7647058823529411,0,0,0.5882352941176471,1.7647058823529411,2.941176470588235,31.76470588235294,0,1.1764705882352942,35.294117647058826,1.1764705882352942,0,0,0,22.941176470588236,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,4,B4,1X1,Ambient,Intact,0.5988023952095809,1.1976047904191618,0,2.3952095808383236,5.9880239520958085,4.191616766467066,1.1976047904191618,23.353293413173652,0,0.5988023952095809,38.32335329341318,2.3952095808383236,0.5988023952095809,0,0,7.18562874251497,0,0,0,7.784431137724551,1.1976047904191618,0,0,0,0,3.592814371257485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,4,B4,2X2,Ambient,Intact,0,0.5714285714285714,0,0.5714285714285714,2.857142857142857,1.1428571428571428,1.7142857142857144,25.142857142857146,0,1.1428571428571428,36.57142857142857,1.7142857142857144,0,0,0,25.142857142857146,0,0,0,0.5714285714285714,0,0,0.5714285714285714,0,0,2.2857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,4,B4,3X3,Ambient,Intact,0,1.2738853503184715,0.6369426751592357,0.6369426751592357,1.910828025477707,1.2738853503184715,1.910828025477707,33.75796178343949,0,2.547770700636943,18.471337579617835,0.6369426751592357,0,0,0,36.30573248407643,0,0,0,0,0.6369426751592357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,B,4,B4,Open,Ambient,Intact,0.5208333333333333,0.5208333333333333,0,0,4.166666666666666,1.0416666666666665,2.083333333333333,10.416666666666668,0,1.5625,51.5625,0,0,2.083333333333333,0,26.041666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,1,C1,1X1,Ambient,Intact,0,0,0,0,3.1645569620253164,1.89873417721519,1.2658227848101267,31.0126582278481,1.2658227848101267,0,34.177215189873415,0,0,0,0,22.151898734177212,0,0,0,1.89873417721519,3.1645569620253164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,1,C1,2X2,Ambient,Intact,0,1.8072289156626504,0,0,4.819277108433735,2.4096385542168677,1.8072289156626504,20.481927710843372,2.4096385542168677,4.216867469879518,19.879518072289155,1.2048192771084338,0,0,0,35.54216867469879,0,0.6024096385542169,0,0.6024096385542169,4.216867469879518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,1,C1,3X3,Ambient,Intact,0,1.2269938650306749,1.2269938650306749,3.067484662576687,4.294478527607362,3.067484662576687,2.4539877300613497,14.11042944785276,0,1.2269938650306749,22.699386503067483,0,0,0,0,43.558282208588956,0,0.6134969325153374,0,0,2.4539877300613497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,1,C1,Open,Ambient,Intact,0.5154639175257731,1.0309278350515463,0,0,1.0309278350515463,1.5463917525773196,0.5154639175257731,22.68041237113402,1.5463917525773196,0.5154639175257731,51.03092783505154,1.5463917525773196,3.608247422680412,0,0,17.525773195876287,0,0,0,0,0.5154639175257731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,2,C2,1X1,Ambient,Disturbed,0.9478672985781991,1.8957345971563981,0,0,6.161137440758294,1.8957345971563981,1.4218009478672986,0.47393364928909953,0.9478672985781991,0.9478672985781991,46.91943127962085,1.8957345971563981,1.4218009478672986,0,0,16.113744075829384,0,2.3696682464454977,0,0,7.109004739336493,0,0,0,0.47393364928909953,0,0,0,4.265402843601896,0,0,0,6.161137440758294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,2,C2,2X2,Ambient,Disturbed,0.4608294930875576,1.3824884792626728,0,0,10.599078341013826,1.8433179723502304,0.9216589861751152,0.4608294930875576,0.9216589861751152,5.529953917050691,21.19815668202765,0.4608294930875576,0,0,0,46.08294930875576,0,0.4608294930875576,0,0,2.7649769585253456,0,0,0,0.4608294930875576,0,0,0,5.0691244239631335,0,0,0,1.3824884792626728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,2,C2,3X3,Ambient,Disturbed,0,3.7209302325581395,0.46511627906976744,0,7.441860465116279,1.8604651162790697,0,6.046511627906977,0.46511627906976744,4.186046511627907,60,1.3953488372093024,0.9302325581395349,0,0,7.906976744186046,0,3.255813953488372,0,0,2.3255813953488373,0,0,0,0,0,0.9302325581395349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,2,C2,Open,Ambient,Disturbed,0,1.9138755980861244,1.4354066985645932,0,2.3923444976076556,9.569377990430622,1.4354066985645932,3.349282296650718,0,0.9569377990430622,62.20095693779905,0,1.9138755980861244,0,0,9.569377990430622,0,1.4354066985645932,0,0,3.349282296650718,0,0,0,0,0,0.4784688995215311,0,0,0,0,0,0,0,0,0,1.9138755980861244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,3,C3,1X1,Enriched,Intact,0,3.614457831325301,0,0,7.228915662650602,2.4096385542168677,1.2048192771084338,24.69879518072289,0,0.6024096385542169,35.54216867469879,2.4096385542168677,0,0,0,18.072289156626507,0,0,0,1.2048192771084338,0,0,0,0,0,3.0120481927710845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,3,C3,2X2,Enriched,Intact,0.5882352941176471,0,0,0,17.647058823529413,2.941176470588235,2.941176470588235,21.176470588235293,0,0,32.94117647058823,1.7647058823529411,0,0,0,13.529411764705882,0,0,0,1.7647058823529411,4.117647058823529,0,0,0,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,3,C3,3X3,Enriched,Intact,0,0.6578947368421052,0,0,1.3157894736842104,0,1.9736842105263157,34.21052631578947,2.631578947368421,2.631578947368421,25,1.9736842105263157,0,0,0,20.394736842105264,0,0,0,0,8.552631578947368,0,0,0,0,0.6578947368421052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,3,C3,Open,Enriched,Intact,0.5988023952095809,0.5988023952095809,1.1976047904191618,0,4.191616766467066,4.790419161676647,0.5988023952095809,19.760479041916167,0.5988023952095809,2.9940119760479043,48.50299401197605,1.1976047904191618,0,0,0,13.77245508982036,0,0,0,0,0.5988023952095809,0,0,0,0,0,0.5988023952095809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,4,C4,1X1,Enriched,Disturbed,0,5.714285714285714,0,0.9523809523809524,24.285714285714285,4.285714285714286,2.380952380952381,7.142857142857142,1.4285714285714286,1.9047619047619049,37.61904761904762,0,0,0,0,5.714285714285714,0,0.9523809523809524,0,1.4285714285714286,1.9047619047619049,0,0,0,0.9523809523809524,0.4761904761904762,0,0,0,0,0,0,2.857142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,4,C4,2X2,Enriched,Disturbed,0,4.390243902439024,0,0,6.341463414634147,4.878048780487805,0,3.414634146341464,0,1.4634146341463417,30.73170731707317,0.4878048780487805,0,0,0,18.536585365853657,0,0.4878048780487805,0,0,27.80487804878049,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4634146341463417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,4,C4,3X3,Enriched,Disturbed,0,1.8691588785046727,0,0,11.682242990654206,1.4018691588785046,1.4018691588785046,2.803738317757009,0.46728971962616817,4.672897196261682,64.48598130841121,0.46728971962616817,0,0,0,6.074766355140187,0,1.8691588785046727,0,0,2.803738317757009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,C,4,C4,Open,Enriched,Disturbed,0,0.49261083743842365,0.49261083743842365,0,4.433497536945813,3.9408866995073892,0.49261083743842365,3.4482758620689653,0,5.41871921182266,76.35467980295566,0.9852216748768473,0.49261083743842365,0,0,1.9704433497536946,0,0.49261083743842365,0,0,0.49261083743842365,0,0,0,0,0,0,0,0,0,0,0,0.49261083743842365,0,0,0,0.49261083743842365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,1,D1,1X1,Ambient,Disturbed,0,0,0,0,17.050691244239633,0.4608294930875576,0.9216589861751152,2.3041474654377883,0,2.3041474654377883,20.737327188940093,0.4608294930875576,0,0,0,37.327188940092164,0,0,0,0,7.373271889400922,0,0,0,0,0,0,0,0.9216589861751152,0,0,0,10.138248847926267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,1,D1,2X2,Ambient,Disturbed,0.5208333333333333,0,0,0,2.604166666666667,1.0416666666666665,1.0416666666666665,2.083333333333333,0.5208333333333333,0,55.208333333333336,2.083333333333333,10.9375,0,0,20.833333333333336,0,0,0,0,6.25,0,0,0,0,0,0,0,1.0416666666666665,0,0,0,6.770833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,1,D1,3X3,Ambient,Disturbed,0,1.477832512315271,0.9852216748768473,0.49261083743842365,3.4482758620689653,2.4630541871921183,2.4630541871921183,0.9852216748768473,0.49261083743842365,8.374384236453201,67.48768472906403,0,2.4630541871921183,0,0,6.896551724137931,0,0,0,0,2.955665024630542,0,0,0,0,0,0,0,0,0,0,0,1.477832512315271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,1,D1,Open,Ambient,Disturbed,0,0.4694835680751174,0,0,1.8779342723004695,0.9389671361502347,0.9389671361502347,0.4694835680751174,0.9389671361502347,2.3474178403755865,84.50704225352112,0,2.8169014084507045,0,0,6.103286384976526,0,0,0,0,1.4084507042253522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,2,D2,1X1,Ambient,Intact,0.5780346820809248,3.4682080924855487,0,0,1.1560693641618496,2.312138728323699,0,38.72832369942196,0,0.5780346820809248,30.63583815028902,1.7341040462427744,0.5780346820809248,0,0,19.653179190751445,0,0,0,0.5780346820809248,0.5780346820809248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,2,D2,2X2,Ambient,Intact,0,2.272727272727273,0,0.5681818181818182,6.25,5.113636363636364,1.1363636363636365,21.59090909090909,1.1363636363636365,1.1363636363636365,17.613636363636363,1.1363636363636365,0,0,0,32.38636363636363,0,0.5681818181818182,0,1.1363636363636365,7.954545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,2,D2,3X3,Ambient,Intact,0,0,0.6369426751592357,0,1.2738853503184715,1.2738853503184715,0,15.92356687898089,0,0.6369426751592357,27.388535031847134,1.2738853503184715,0,0,0.6369426751592357,36.94267515923567,0,0,0,0,12.738853503184714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2738853503184715,0,0,0
9,D,2,D2,Open,Ambient,Intact,0,0,0.5847953216374269,0,4.093567251461988,2.3391812865497075,0.5847953216374269,23.976608187134502,2.3391812865497075,0,38.01169590643275,1.1695906432748537,4.093567251461988,0,0,25.146198830409354,0,0,0,0,1.7543859649122806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,3,D3,1X1,Enriched,Disturbed,1.9138755980861244,7.655502392344498,0,0,17.703349282296653,1.4354066985645932,0.4784688995215311,6.698564593301436,0,1.4354066985645932,21.052631578947366,0.4784688995215311,0,0,0,25.358851674641148,0,0.4784688995215311,0,0,13.875598086124402,0,0,0,0,0.9569377990430622,0,0,0,0,0,0,0,0,0,0,0.4784688995215311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,3,D3,2X2,Enriched,Disturbed,0.5128205128205128,1.0256410256410255,0,0,10.76923076923077,2.564102564102564,1.0256410256410255,1.0256410256410255,1.0256410256410255,1.0256410256410255,34.87179487179487,0.5128205128205128,4.615384615384616,0,0,32.30769230769231,0,0.5128205128205128,0,0,10.76923076923077,0,0.5128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0256410256410255,0,0,0,0,0,0,0,0,0,0,0,0.5128205128205128,0,0
9,D,3,D3,3X3,Enriched,Disturbed,0.49261083743842365,1.477832512315271,0,0,6.896551724137931,4.433497536945813,2.4630541871921183,2.955665024630542,6.403940886699508,1.477832512315271,61.083743842364534,2.4630541871921183,4.433497536945813,0,0,3.4482758620689653,0,0.9852216748768473,0,0,4.433497536945813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9852216748768473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,3,D3,Open,Enriched,Disturbed,0,2.5773195876288657,0.5154639175257731,0,6.185567010309279,1.5463917525773196,1.0309278350515463,2.0618556701030926,0,1.0309278350515463,78.35051546391753,0.5154639175257731,7.731958762886598,0,0,3.0927835051546393,0,1.0309278350515463,0,0,0.5154639175257731,0,0,0,0,0,0,0,0,0,0,0,0.5154639175257731,0,0,0,1.0309278350515463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,4,D4,1X1,Enriched,Intact,1.2738853503184715,3.821656050955414,0,0,18.471337579617835,0.6369426751592357,1.2738853503184715,28.02547770700637,1.2738853503184715,0,29.29936305732484,1.2738853503184715,0,0,0,10.191082802547772,0,0,0,0,3.821656050955414,0,0,0,0,0.6369426751592357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,4,D4,2X2,Enriched,Intact,0.5291005291005291,2.1164021164021163,0,0,11.64021164021164,1.0582010582010581,0.5291005291005291,29.100529100529098,1.0582010582010581,2.1164021164021163,28.57142857142857,0,3.1746031746031744,0,0,7.4074074074074066,0,0.5291005291005291,0,2.1164021164021163,11.64021164021164,0,0,0,0.5291005291005291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0582010582010581,0,0,0
9,D,4,D4,3X3,Enriched,Intact,2.4390243902439024,5.365853658536586,0,0,4.878048780487805,2.9268292682926833,1.951219512195122,26.34146341463415,3.414634146341464,1.4634146341463417,35.12195121951219,1.4634146341463417,0.4878048780487805,0,0,8.780487804878048,0,0,0,0,4.390243902439024,0,0,0,0,0.975609756097561,0,0,0,0,0,0,0.4878048780487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,D,4,D4,Open,Enriched,Intact,1.1049723756906076,1.1049723756906076,0,0.5524861878453038,4.41988950276243,2.209944751381215,1.6574585635359116,36.46408839779006,2.7624309392265194,2.7624309392265194,37.569060773480665,1.1049723756906076,0,0,0,6.077348066298343,0,0.5524861878453038,0,0,0.5524861878453038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1049723756906076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,1,A1,1X1,Ambient,Intact,0.5025125628140703,0.5025125628140703,0.5025125628140703,0.5025125628140703,6.030150753768844,2.0100502512562812,0.5025125628140703,22.613065326633166,0.5025125628140703,0,31.155778894472363,0,0,0,0,34.17085427135678,0,0,0,0,1.0050251256281406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,1,A1,2X2,Ambient,Intact,0,0,0.5102040816326531,2.5510204081632653,2.0408163265306123,2.5510204081632653,1.530612244897959,10.204081632653061,0,1.0204081632653061,50,0,0,0,0,17.346938775510203,0,0,0,0.5102040816326531,10.714285714285714,0,0,0,0,1.0204081632653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,1,A1,3X3,Ambient,Intact,0.49504950495049505,1.9801980198019802,0,0.9900990099009901,0,1.9801980198019802,1.9801980198019802,20.2970297029703,0,0.49504950495049505,31.683168316831683,1.4851485148514851,0,0,0,18.81188118811881,0,0,0,0.49504950495049505,19.306930693069308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,1,A1,Open,Ambient,Intact,0.591715976331361,0,0.591715976331361,0,1.183431952662722,2.366863905325444,0.591715976331361,10.650887573964498,1.7751479289940828,2.9585798816568047,71.59763313609467,1.183431952662722,2.366863905325444,0,0,5.325443786982249,0,0.591715976331361,0,0,0.591715976331361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,2,A2,1X1,Enriched,Intact,0,0,0.5882352941176471,0,4.705882352941177,1.1764705882352942,1.7647058823529411,37.64705882352941,0,0,30.58823529411765,0,1.1764705882352942,0.5882352941176471,0,7.0588235294117645,0,2.941176470588235,0,0,7.0588235294117645,0,0,0,1.7647058823529411,0.5882352941176471,0,0,0,0,0,0,1.1764705882352942,0,0,2.3529411764705883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,2,A2,2X2,Enriched,Intact,0.5263157894736842,0.5263157894736842,0,0,3.684210526315789,2.1052631578947367,1.5789473684210527,25.789473684210527,0,1.0526315789473684,42.10526315789473,0.5263157894736842,0.5263157894736842,0,0,15.789473684210526,0,0.5263157894736842,0,0,4.2105263157894735,0,0,0,0,1.5789473684210527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,2,A2,3X3,Enriched,Intact,0,7.179487179487179,0,0,1.5384615384615385,2.051282051282051,1.5384615384615385,31.794871794871792,0.5128205128205128,0.5128205128205128,29.230769230769234,0,4.102564102564102,0,0,21.025641025641026,0,0.5128205128205128,0,0,4.102564102564102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,A,2,A2,Open,Enriched,Intact,0,0.5780346820809248,0.5780346820809248,0,1.1560693641618496,2.8901734104046244,2.8901734104046244,32.369942196531795,0.5780346820809248,3.4682080924855487,40.46242774566474,1.1560693641618496,0.5780346820809248,0,0,11.560693641618498,0,0.5780346820809248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7341040462427744,0,0,0,0,0,0,0,0,0,0,0,0,0,0
